mirID	logFC	logCPM	F	PValue
dme-miR-996-3p_MIMAT0005515 	0.7573749600948	10.5857956595002	7.79490246805182	0.0126800700602905
dme-miR-996-5p_MIMAT0020895 	0.408980519591925	6.9812451598883	5.7127225568773	0.028936663633409
dme-miR-1013-3p_MIMAT0005026 	-0.0289499564519148	6.15669239417742	0.0405578282054655	0.84282905892138
dme-miR-4949-5p_MIMAT0020160 	0.669660987468375	-2.26226590702158	0.460607329637506	0.534715859701598
dme-miR-4949-3p_MIMAT0020161 	-4.76269534114815	-2.73004353697854	10.9457424232506	0.0045406303988208
dme-miR-954-5p_MIMAT0005465 	-1.01557725692748	0.589744098727311	8.99046336009367	0.0082109266033649
dme-miR-954-3p_MIMAT0020846 	-1.20050112245867	-0.0860980877165402	5.80737137286485	0.027810752521785
dme-miR-980-3p_MIMAT0005496 	1.05528809202496	5.25468807709418	9.81454979323182	0.00617137256065045
dme-miR-980-5p_MIMAT0020877 	-0.569429926224496	4.13187384893491	5.46676723696192	0.032115464607427
dme-miR-4960-3p_MIMAT0020180 	-0.603238735378754	1.03284442612186	2.76748782194444	0.114867652270729
dme-miR-9372-5p_MIMAT0035207 	2.56124454381627	-2.07006697350131	7.34542842262444	0.0150331720170494
dme-miR-9372-3p_MIMAT0035208 	-0.618319571886693	-1.68539272413216	0.442993974068161	0.514779322283332
dme-miR-4961-5p_MIMAT0020181 	0.382588599738767	-0.243791952281199	1.03969689254667	0.349705081719775
dme-miR-4961-3p_MIMAT0020182 	-0.824859895656068	-0.151722864692052	1.79913264546667	0.197794489962117
dme-miR-981-3p_MIMAT0005497 	-0.0388546320841043	12.2379365341141	0.0393033293653063	0.845244837051787
dme-miR-981-5p_MIMAT0020878 	0.320114048627111	8.12357724768728	2.51421062243803	0.131596533834001
dme-miR-3641-3p_MIMAT0018056 	0.671976573140948	-2.34294787148821	0.250772389734859	0.623487125194531
dme-miR-4962-5p_MIMAT0020183 	-0.311015496465647	-2.4665499984236	0.120002898272882	0.734291897589428
dme-miR-4962-3p_MIMAT0020184 	0.114809498182809	0.0893427477072613	0.120071479099434	0.76980850501772
dme-miR-982-5p_MIMAT0005498 	0.556996284886145	3.19056923340654	7.72097284911908	0.0130365838313443
dme-miR-982-3p_MIMAT0020879 	0.702442052357372	-2.50113614010617	0.36771341909171	0.552416760909627
dme-miR-303-3p_MIMAT0020824 	1.78241641127804	-1.52015639095915	6.7786621664432	0.0187421444585748
dme-miR-983-5p_MIMAT0005499 	-0.0480294916469247	-0.121292796834892	0.0111803560883721	0.91705192665042
dme-miR-983-5p_MIMAT0005499_1 	-0.0480294916469247	-0.121292796834892	0.0111803560883721	0.91705192665042
dme-miR-984-5p_MIMAT0005500 	0.158385297215372	-1.16347792588373	0.0529768633580525	0.820760765022472
dme-miR-984-3p_MIMAT0020881 	2.00241586590962	-1.42103378213113	7.37221840097129	0.0148797452058258
dme-miR-3645-5p_MIMAT0018063 	-0.25882651216691	-0.473601287926138	0.465122199262503	0.566737677663349
dme-miR-3645-3p_MIMAT0018064 	-0.100527948334925	-1.42462777630533	0.0140351578166777	0.907110077674577
dme-miR-4963-3p_MIMAT0020186 	-0.586370347453702	-0.29832054545691	1.42189539365748	0.249778231855652
dme-miR-4956-5p_MIMAT0020173 	-0.117237769121129	0.944626233491019	0.0875337886295209	0.77098742460123
dme-miR-4956-3p_MIMAT0020174 	0.10172177744234	-1.073040025487	0.0248497402485073	0.876634415794407
dme-miR-4964-3p_MIMAT0020187 	0.550429734533546	-2.13878658694288	0.369244741359645	0.551599466966815
dme-miR-31b-5p_MIMAT0000389 	-1.04002692116174	11.6959227619189	18.1594726730383	0.000547734079680299
dme-miR-13b-3p_MIMAT0000119_1 	0.283551468683244	8.54480990831966	1.99191954900676	0.1765194293881
dme-miR-13b-2-5p_MIMAT0020797 	1.43252898400804	4.55420369628695	54.905109325065	1.14481462349554e-06
dme-miR-4916-3p_MIMAT0020509 	1.11959266141713	0.43745871125334	6.17748779745968	0.0238645900271432
dme-miR-2492-3p_MIMAT0012199 	0.222201856572541	-1.00544287078808	0.228151644043534	0.682934874691091
dme-miR-9370-5p_MIMAT0035203 	-0.777640682218384	2.45477742362466	3.0855515479374	0.097329170742507
dme-miR-970-3p_MIMAT0005486 	-0.421265776172685	12.3451312630456	3.81387509634957	0.0678159484582792
dme-miR-970-5p_MIMAT0020867 	-0.553131202691196	1.38754314225535	5.24186492609213	0.0353776514227136
dme-miR-9377-5p_MIMAT0035217 	0.0991236574257992	-2.7036035475768	0.00591386321721143	0.93973998064489
dme-miR-971-3p_MIMAT0005487 	-0.299479373457814	4.72524519057411	1.09182308423127	0.310973545693948
dme-miR-971-5p_MIMAT0020868 	-0.10050185054202	3.32847147785901	0.127285091108416	0.725736606544291
dme-miR-4957-5p_MIMAT0020175 	0.547762615953139	-2.06403238386179	0.411460882440493	0.529944554525666
dme-miR-4957-3p_MIMAT0020176 	-0.715414140882698	-1.40507071055768	1.0711157501785	0.315464653231781
dme-miR-283-5p_MIMAT0000347 	0.520975383415755	8.89016452198587	4.84986346789239	0.0420207849053288
dme-miR-283-3p_MIMAT0020810 	-0.273346753443348	1.32115606598891	0.309593617236361	0.585317038057418
dme-miR-304-5p_MIMAT0000390 	0.795041564485762	4.53191616239231	4.8827422219932	0.0414113620399032
dme-miR-304-3p_MIMAT0020826 	0.291235629593368	2.73894591976789	1.39354265521096	0.254367016132025
dme-miR-12-5p_MIMAT0000117 	0.623516547521967	10.1944257274974	12.3050961995993	0.00276294962207432
dme-miR-12-3p_MIMAT0020794 	0.948370336855339	1.22686839480225	11.9010794445961	0.00313036552207833
dme-miR-927-5p_MIMAT0005501 	-0.404510961990483	12.0963587592987	1.8615402740751	0.190571775055093
dme-miR-927-3p_MIMAT0020882 	-1.23432132029369	9.8141864542849	21.2027601188828	0.000264448561534501
dme-miR-4958-5p_MIMAT0020177 	-0.138642328071332	-1.98631667993749	0.0319956712563295	0.875238380687341
dme-miR-985-3p_MIMAT0005502 	1.34075730828984	-2.73349727062049	0.895924197162205	0.357387202489801
dme-miR-4965-5p_MIMAT0020188 	-2.75065677974344	-2.63438719311782	2.90336949446838	0.108124574229018
dme-miR-969-5p_MIMAT0005485 	-3.45017459468614	-1.2861787668802	18.9729269456248	0.000447947489105459
dme-miR-969-3p_MIMAT0020866 	0.00521706827603111	3.72037864696109	0.000481893059467622	0.982746636416046
dme-miR-210-3p_MIMAT0000355 	-0.0891054112440748	14.9896255768134	0.275994736097898	0.606251620196078
dme-miR-210-5p_MIMAT0020816 	1.46115063776223	4.02887512341161	12.9647370113441	0.00226284873748299
dme-miR-972-3p_MIMAT0005488 	-0.514911342116118	-0.968295352227853	0.711162187599503	0.410987809838256
dme-miR-9369-5p_MIMAT0035201 	-0.975256751492448	-1.9530310204123	1.16048739952808	0.296697024650449
dme-miR-9369-3p_MIMAT0035202 	4.40614903047921	-2.67358395952204	3.15585933526738	0.0950560679043698
dme-miR-973-5p_MIMAT0005489 	0.80060062153504	-2.1560070865378	0.930789453081836	0.348436704849637
dme-miR-973-3p_MIMAT0020870 	1.40738546854888	-1.72363767023616	2.9080697262613	0.106686303783471
dme-miR-974-5p_MIMAT0005490 	-0.425828614197572	-1.5623053253426	0.212514717663402	0.65075686085664
dme-miR-2499-3p_MIMAT0012213 	1.06340881445518	-1.01085484361656	2.88796189684295	0.107812723923006
dme-miR-4966-3p_MIMAT0020191 	-0.821533999528139	-2.51409929243853	0.677776345263492	0.421967466595241
dme-miR-975-5p_MIMAT0005491 	-0.581115768825132	-2.67014474977206	0.380799018420763	0.546627531634765
dme-miR-976-3p_MIMAT0005492 	-0.595842242338562	0.331550686112386	2.08452209833024	0.167317061890949
dme-miR-977-5p_MIMAT0020874 	-0.830977346753633	-2.54694218260964	0.808365501043864	0.381398999315531
dme-miR-978-3p_MIMAT0005494 	1.53123719895831	-0.774212294395228	8.54630070111233	0.00962118614478212
dme-miR-979-3p_MIMAT0005495 	-0.0850558510375588	-1.71200908775085	0.0144304308072936	0.91315844969984
dme-miR-1007-3p_MIMAT0005020 	0.207020377660457	4.33876556903726	0.500300899825893	0.489132303623788
dme-miR-1007-5p_MIMAT0020904 	0.368355048482515	0.442204452717313	1.05417810143092	0.319205434428998
dme-miR-2535b-3p_MIMAT0020510 	-0.438945873911212	5.38252889106585	2.87159454829374	0.108740111467559
dme-miR-10404-5p_MIMAT0041637 	-0.0701490461333216	2.47061724279216	0.160123630206951	0.694120376508891
dme-miR-10404-5p_MIMAT0041637_1 	-0.0701490683828127	2.470718028049	0.160092362144073	0.694148600891731
dme-miR-10404-5p_MIMAT0041637_2 	-0.0701490683828127	2.470718028049	0.160092362144073	0.694148600891731
dme-miR-10404-5p_MIMAT0041637_3 	-0.0701491108257818	2.47091029111196	0.160292071444355	0.693968386945798
dme-miR-10404-5p_MIMAT0041637_4 	-0.0701491108257818	2.47091029111196	0.160292071444355	0.693968386945798
dme-miR-10404-5p_MIMAT0041637_5 	-0.0701491108257818	2.47091029111196	0.160292071444355	0.693968386945798
dme-miR-10404-5p_MIMAT0041637_6 	-0.0701490683828127	2.470718028049	0.160092362144073	0.694148600891731
dme-miR-10404-5p_MIMAT0041637_7 	-0.0701491108257818	2.47091029111196	0.160292071444355	0.693968386945798
dme-miR-10404-5p_MIMAT0041637_8 	-0.0701491108257818	2.47091029111196	0.160292071444355	0.693968386945798
dme-miR-10404-5p_MIMAT0041637_9 	-0.0701491108257818	2.47091029111196	0.160292071444355	0.693968386945798
