mirID	logFC	unshrunk.logFC	logCPM	PValue	DE
dme-miR-1000-5p_MIMAT0005520 	-0.0902066577061648	-0.0902069726321118	10.773260839133	0.972598343362994	0
dme-miR-1000-3p_MIMAT0020900 	-0.464059555827932	-0.464208463590538	4.12234792416925	0.408050105251579	0
dme-miR-92a-3p_MIMAT0000334 	0.621506752540453	0.622817867299536	1.08280929722372	0.236049589494985	0
dme-miR-92a-5p_MIMAT0020802 	-0.27738644822712	-0.283360665763821	-1.40055293687215	0.8367491840761	0
dme-miR-92b-3p_MIMAT0000358 	1.11468257715606	1.11470295874683	8.38045732513014	0.00713565319018613	0
dme-miR-1012-3p_MIMAT0005025 	-0.609239613567764	-0.609277089900024	6.53757420370869	0.221770708033903	0
dme-miR-1012-5p_MIMAT0020906 	-0.309797304901905	-0.309804849244007	7.8660146643349	0.734662240348714	0
dme-miR-1001-5p_MIMAT0005521 	0.480606407524436	0.480623151492876	7.37002575481589	0.425308752886658	0
dme-miR-1001-3p_MIMAT0020901 	0.110648401740235	0.110800707449765	2.09690154468506	0.864043872032755	0
dme-miR-279-3p_MIMAT0000341 	-0.93714479012664	-0.937147645886032	10.5945486480089	0.0622902553789461	0
dme-miR-279-5p_MIMAT0020807 	0.11794553918637	0.118666430433773	-1.23623442936892	0.955114860266355	0
dme-miR-996-3p_MIMAT0005515 	0.7573749600948	0.757377994684967	10.5857956595002	0.107821011806558	0
dme-miR-996-5p_MIMAT0020895 	0.408980519591925	0.409000807321517	6.9812451598883	0.596114541946986	0
dme-miR-1013-3p_MIMAT0005026 	-0.0289499564519148	-0.0289520711821148	6.15669239417742	0.994973133620474	0
dme-miR-4949-5p_MIMAT0020160 	0.669660987468375	0.712289956486403	-2.26226590702158	0.549615388919949	0
dme-miR-4949-3p_MIMAT0020161 	-4.76269534114815	-144269481.348783	-2.73004353697854	0.0054578591971271	0
dme-miR-954-5p_MIMAT0005465 	-1.01557725692748	-1.01992540336521	0.589744098727311	0.0380634572692919	0
dme-miR-954-3p_MIMAT0020846 	-1.20050112245867	-1.20855669217296	-0.0860980877165402	0.0545398889089646	0
dme-miR-980-3p_MIMAT0005496 	1.05528809202496	1.05546504601536	5.25468807709418	0.030035916810035	0
dme-miR-980-5p_MIMAT0020877 	-0.569429926224496	-0.569610739731069	4.13187384893491	0.271553090474504	0
dme-miR-4960-3p_MIMAT0020180 	-0.603238735378754	-0.604862988701237	1.03284442612186	0.261451968054692	0
dme-miR-9372-5p_MIMAT0035207 	2.56124454381627	2.67614221758092	-2.07006697350131	0.0201933616972756	0
dme-miR-9372-3p_MIMAT0035208 	-0.618319571886693	-0.636862434242335	-1.68539272413216	0.544914797916816	0
dme-miR-4961-5p_MIMAT0020181 	0.382588599738767	0.385431789138073	-0.243791952281199	0.500760661567125	0
dme-miR-4961-3p_MIMAT0020182 	-0.824859895656068	-0.833697222098246	-0.151722864692052	0.255368788509316	0
dme-miR-981-3p_MIMAT0005497 	-0.0388546320841043	-0.0388546699033437	12.2379365341141	0.976803244490549	0
dme-miR-981-5p_MIMAT0020878 	0.320114048627111	0.320121167208704	8.12357724768728	0.689705718035944	0
dme-miR-3641-3p_MIMAT0018056 	0.671976573140948	0.722885757897472	-2.34294787148821	0.632617492581822	0
dme-miR-4962-5p_MIMAT0020183 	-0.311015496465647	-0.324340981122228	-2.4665499984236	0.753544693273046	0
dme-miR-4962-3p_MIMAT0020184 	0.114809498182809	0.115302740539673	0.0893427477072613	0.878952656691361	0
dme-miR-982-5p_MIMAT0005498 	0.556996284886145	0.557311167294196	3.19056923340654	0.292041848473832	0
dme-miR-982-3p_MIMAT0020879 	0.702442052357372	0.737450863634056	-2.50113614010617	0.568093233413469	0
dme-miR-303-3p_MIMAT0020824 	1.78241641127804	1.81130359396185	-1.52015639095915	0.0307520521505258	0
dme-miR-983-5p_MIMAT0005499 	-0.0480294916469247	-0.0488766758351976	-0.121292796834892	0.936208621331126	0
dme-miR-983-5p_MIMAT0005499_1 	-0.0480294916469247	-0.0488766758351976	-0.121292796834892	0.936208621331126	0
dme-miR-984-5p_MIMAT0005500 	0.158385297215372	0.160866389868639	-1.16347792588373	0.839141785138877	0
dme-miR-984-3p_MIMAT0020881 	2.00241586590962	2.05551015956728	-1.42103378213113	0.0233449407132112	0
dme-miR-3645-5p_MIMAT0018063 	-0.25882651216691	-0.260585443815101	-0.473601287926138	0.695518910807485	0
dme-miR-3645-3p_MIMAT0018064 	-0.100527948334925	-0.103815014953331	-1.42462777630533	0.916307387002583	0
dme-miR-4963-3p_MIMAT0020186 	-0.586370347453702	-0.591078117416415	-0.29832054545691	0.340505968923041	0
dme-miR-4956-5p_MIMAT0020173 	-0.117237769121129	-0.11785881234213	0.944626233491019	0.839407936231297	0
dme-miR-4956-3p_MIMAT0020174 	0.10172177744234	0.103805228743691	-1.073040025487	0.889651049397159	0
dme-miR-4964-3p_MIMAT0020187 	0.550429734533546	0.567997707897291	-2.13878658694288	0.578913211017093	0
dme-miR-31b-5p_MIMAT0000389 	-1.04002692116174	-1.04002854097439	11.6959227619189	0.0106888353676746	0
dme-miR-13b-3p_MIMAT0000119_1 	0.283551468683244	0.283555855778159	8.54480990831966	0.744160369045957	0
dme-miR-13b-2-5p_MIMAT0020797 	1.43252898400804	1.43293757375248	4.55420369628695	3.39617952169489e-05	1
dme-miR-4916-3p_MIMAT0020509 	1.11959266141713	1.12431380056654	0.43745871125334	0.053828064330475	0
dme-miR-2492-3p_MIMAT0012199 	0.222201856572541	0.224997398881618	-1.00544287078808	0.722749860492668	0
dme-miR-9370-5p_MIMAT0035203 	-0.777640682218384	-0.778295922616011	2.45477742362466	0.178724429811858	0
dme-miR-970-3p_MIMAT0005486 	-0.421265776172685	-0.421266277215969	12.3451312630456	0.506028472010096	0
dme-miR-970-5p_MIMAT0020867 	-0.553131202691196	-0.554504924037284	1.38754314225535	0.290619828024395	0
dme-miR-9377-5p_MIMAT0035217 	0.0991236574257992	0.105457156809893	-2.7036035475768	0.94020758742008	0
dme-miR-971-3p_MIMAT0005487 	-0.299479373457814	-0.299544110334974	4.72524519057411	0.619847407387996	0
dme-miR-971-5p_MIMAT0020868 	-0.10050185054202	-0.100574825477402	3.32847147785901	0.879629943301344	0
dme-miR-4957-5p_MIMAT0020175 	0.547762615953139	0.560514583731925	-2.06403238386179	0.562588314327929	0
dme-miR-4957-3p_MIMAT0020176 	-0.715414140882698	-0.727486477332795	-1.40507071055768	0.370661212848813	0
dme-miR-283-5p_MIMAT0000347 	0.520975383415755	0.520981916459765	8.89016452198587	0.337154871507953	0
dme-miR-283-3p_MIMAT0020810 	-0.273346753443348	-0.273808596194371	1.32115606598891	0.660091050117155	0
dme-miR-304-5p_MIMAT0000390 	0.795041564485762	0.795244673582703	4.53191616239231	0.12634787515244	0
dme-miR-304-3p_MIMAT0020826 	0.291235629593368	0.291465768693247	2.73894591976789	0.665159647237295	0
dme-miR-12-5p_MIMAT0000117 	0.623516547521967	0.623519802061984	10.1944257274974	0.191878911531576	0
dme-miR-12-3p_MIMAT0020794 	0.948370336855339	0.950821537223703	1.22686839480225	0.0337322884942554	0
dme-miR-927-5p_MIMAT0005501 	-0.404510961990483	-0.404511363333003	12.0963587592987	0.474636087046818	0
dme-miR-927-3p_MIMAT0020882 	-1.23432132029369	-1.23432894811306	9.8141864542849	0.00319686829827853	0
dme-miR-4958-5p_MIMAT0020177 	-0.138642328071332	-0.142210232891775	-1.98631667993749	0.88928682279332	0
dme-miR-985-3p_MIMAT0005502 	1.34075730828984	1.42435689382038	-2.73349727062049	0.369677591411361	0
dme-miR-4965-5p_MIMAT0020188 	-2.75065677974344	-3.02336852149814	-2.63438719311782	0.115063393900205	0
dme-miR-969-5p_MIMAT0005485 	-3.45017459468614	-3.52869361759121	-1.2861787668802	0.000721992756138541	-1
dme-miR-969-3p_MIMAT0020866 	0.00521706827603111	0.00521166909604232	3.72037864696109	0.995136501387301	0
dme-miR-210-3p_MIMAT0000355 	-0.0891054112440748	-0.0891054282321384	14.9896255768134	0.96511037663543	0
dme-miR-210-5p_MIMAT0020816 	1.46115063776223	1.46169250859419	4.02887512341161	0.00750473659625019	0
dme-miR-972-3p_MIMAT0005488 	-0.514911342116118	-0.52179567164608	-0.968295352227853	0.471970161273544	0
dme-miR-9369-5p_MIMAT0035201 	-0.975256751492448	-0.996056189666213	-1.9530310204123	0.331663137138391	0
dme-miR-9369-3p_MIMAT0035202 	4.40614903047921	144269480.978507	-2.67358395952204	0.0970269993414724	0
dme-miR-973-5p_MIMAT0005489 	0.80060062153504	0.831460652939265	-2.1560070865378	0.386971170720407	0
dme-miR-973-3p_MIMAT0020870 	1.40738546854888	1.44288653436401	-1.72363767023616	0.134324909445195	0
dme-miR-974-5p_MIMAT0005490 	-0.425828614197572	-0.439963198526481	-1.5623053253426	0.674317527379315	0
dme-miR-2499-3p_MIMAT0012213 	1.06340881445518	1.07983948559044	-1.01085484361656	0.15118979114671	0
dme-miR-4966-3p_MIMAT0020191 	-0.821533999528139	-0.873056097929522	-2.51409929243853	0.448391097242599	0
dme-miR-975-5p_MIMAT0005491 	-0.581115768825132	-0.599377113631516	-2.67014474977206	0.575169018113407	0
dme-miR-976-3p_MIMAT0005492 	-0.595842242338562	-0.598203036110301	0.331550686112386	0.28985316155282	0
dme-miR-977-5p_MIMAT0020874 	-0.830977346753633	-0.857362810406092	-2.54694218260964	0.414267857212755	0
dme-miR-978-3p_MIMAT0005494 	1.53123719895831	1.54993090196038	-0.774212294395228	0.0204981926317085	0
dme-miR-979-3p_MIMAT0005495 	-0.0850558510375588	-0.0879640621799946	-1.71200908775085	0.923696948510349	0
dme-miR-1007-3p_MIMAT0005020 	0.207020377660457	0.207076328308401	4.33876556903726	0.739279364097737	0
dme-miR-1007-5p_MIMAT0020904 	0.368355048482515	0.370865221603592	0.442204452717313	0.507685954054436	0
dme-miR-2535b-3p_MIMAT0020510 	-0.438945873911212	-0.439001827881103	5.38252889106585	0.443765362178789	0
dme-miR-10404-5p_MIMAT0041637 	-0.0701490461333216	-0.070224652664484	2.47061724279216	0.969894523609672	0
dme-miR-10404-5p_MIMAT0041637_1 	-0.0701490683828127	-0.0702246749505428	2.470718028049	0.969884110952661	0
dme-miR-10404-5p_MIMAT0041637_2 	-0.0701490683828127	-0.0702246749505428	2.470718028049	0.969884110952661	0
dme-miR-10404-5p_MIMAT0041637_3 	-0.0701491108257818	-0.0702247174632672	2.47091029111196	0.969950191119989	0
dme-miR-10404-5p_MIMAT0041637_4 	-0.0701491108257818	-0.0702247174632672	2.47091029111196	0.969950191119989	0
dme-miR-10404-5p_MIMAT0041637_5 	-0.0701491108257818	-0.0702247174632672	2.47091029111196	0.969950191119989	0
dme-miR-10404-5p_MIMAT0041637_6 	-0.0701490683828127	-0.0702246749505428	2.470718028049	0.969884110952661	0
dme-miR-10404-5p_MIMAT0041637_7 	-0.0701491108257818	-0.0702247174632672	2.47091029111196	0.969950191119989	0
dme-miR-10404-5p_MIMAT0041637_8 	-0.0701491108257818	-0.0702247174632672	2.47091029111196	0.969950191119989	0
dme-miR-10404-5p_MIMAT0041637_9 	-0.0701491108257818	-0.0702247174632672	2.47091029111196	0.969950191119989	0
